"ID_COLONNE","ID_POINT_TRI","TYPE_DECHETS","VOLUME","OBS","PREHENSION","VOIE","MOT_DIRECTEUR","CODE_COM","CODE_POSTAL","COMMUNE","QUARTIER","POLE_NM","location"
"VE0743","JB_TRI001","verre","4.0","Déchèterie de Saint-Jean-de-Boiseau"," ","Rue de la Poterie","Poterie","440166","44640","St-Jean-de-Boiseau","","Sud-Ouest","[ 47.1863452349855 , -1.71982312886411]"
"VE0787","SS_TRI038","verre","3.0",""," ","Rue de l'Ouche Quinet","Ouche","440190","44230","St-Sébastien-sur-Loire","","Loire, Sèvre et Vignoble","[ 47.1937869468273 , -1.49958094646258]"
"VE0788","SS_TRI039","verre","3.0",""," ","Rue des Pâquerettes","Pâquerettes","440190","44230","St-Sébastien-sur-Loire","","Loire, Sèvre et Vignoble","[ 47.1966962153721 , -1.50798873643283]"
"VE0789","SS_TRI040","verre","3.0",""," ","Rue de la Baugerie","Baugerie","440190","44230","St-Sébastien-sur-Loire","","Loire, Sèvre et Vignoble","[ 47.2050061453866 , -1.5159201418562]"
"VE0790","SS_TRI041","verre","3.0",""," ","Rue du Petit Clos","Petit","440190","44230","St-Sébastien-sur-Loire","","Loire, Sèvre et Vignoble","[ 47.2055066798155 , -1.51335483767457]"
"VE0791","SS_TRI042","verre","4.5",""," ","Rue de la Loire","Loire","440190","44230","St-Sébastien-sur-Loire","","Loire, Sèvre et Vignoble","[ 47.2069075059645 , -1.51451099092417]"
"VE0792","SS_TRI043","verre","3.0",""," ","Rue de la Métairie","Métairie","440190","44230","St-Sébastien-sur-Loire","","Loire, Sèvre et Vignoble","[ 47.2033733349292 , -1.51132997881036]"
"VE0793","SS_TRI044","verre","3.0",""," ","Rue du Douet","Douet","440190","44230","St-Sébastien-sur-Loire","","Loire, Sèvre et Vignoble","[ 47.2007406627015 , -1.50719823043249]"
"VE0794","SS_TRI045","verre","3.0",""," ","Rue du Docteur Paul Michaux","Michaux","440190","44230","St-Sébastien-sur-Loire","","Loire, Sèvre et Vignoble","[ 47.2074600330057 , -1.51125278529766]"
"VE0795","SS_TRI046","verre","3.0",""," ","Rue Jean Baptiste Robert","Robert","440190","44230","St-Sébastien-sur-Loire","","Loire, Sèvre et Vignoble","[ 47.2091874769814 , -1.50679633602193]"
"VE0796","SS_TRI047","verre","3.0",""," ","Rue du Clos Davy","Clos","440190","44230","St-Sébastien-sur-Loire","","Loire, Sèvre et Vignoble","[ 47.2075511665187 , -1.50564463555106]"
"VE0797","SS_TRI048","verre","3.0","Stade Jean Massé"," ","Boulevard des Pas Enchantés","Pas","440190","44230","St-Sébastien-sur-Loire","","Loire, Sèvre et Vignoble","[ 47.2102231455098 , -1.50262616562123]"
"VE0798","SS_TRI049","verre","3.0",""," ","Rue du Général De Gaulle","Gaulle","440190","44230","St-Sébastien-sur-Loire","","Loire, Sèvre et Vignoble","[ 47.2078850727489 , -1.49670144556064]"
"VE0799","SS_TRI050","verre","3.0",""," ","Rue du Verdon","Verdon","440190","44230","St-Sébastien-sur-Loire","","Loire, Sèvre et Vignoble","[ 47.2069967150013 , -1.49949053387815]"
"VE0800","SS_TRI051","verre","3.0","service assainissement"," ","Rue Pierre Bérégovoy","Bérégovoy","440190","44230","St-Sébastien-sur-Loire","","Loire, Sèvre et Vignoble","[ 47.2054897600021 , -1.49578192967323]"
"VE0801","SS_TRI052","verre","3.0",""," ","Rue du Docteur Luneau","Luneau","440190","44230","St-Sébastien-sur-Loire","","Loire, Sèvre et Vignoble","[ 47.2038404719888 , -1.50078601417428]"
"VE0802","SS_TRI053","verre","3.0",""," ","Rue Henri Mainguet","Mainguet","440190","44230","St-Sébastien-sur-Loire","","Loire, Sèvre et Vignoble","[ 47.2050249899555 , -1.50444277821446]"
"VE0803","SS_TRI054","verre","3.0",""," ","Rue de Bretagne","Bretagne","440190","44230","St-Sébastien-sur-Loire","","Loire, Sèvre et Vignoble","[ 47.1995706856427 , -1.49997881651833]"
"VE0804","SS_TRI055","verre","3.0",""," ","Rue du Général De Gaulle","Gaulle","440190","44230","St-Sébastien-sur-Loire","","Loire, Sèvre et Vignoble","[ 47.2080729646381 , -1.49210415318157]"
"VE0805","SS_TRI056","verre","4.5",""," ","Rue Louis Pasteur","Pasteur","440190","44230","St-Sébastien-sur-Loire","","Loire, Sèvre et Vignoble","[ 47.2065398884722 , -1.48643906084673]"
"VE0806","SS_TRI003","verre","4.5","centre commercial la fontaine"," ","Rue de Beaugency","Beaugency","440190","44230","St-Sébastien-sur-Loire","","Loire, Sèvre et Vignoble","[ 47.2037302372582 , -1.49141048097265]"
"VE0884","VE_TRI006","verre","4.0",""," ","Rue Auguste Garnier","Garnier","440215","44120","Vertou","Le Chêne et les Landes","Loire, Sèvre et Vignoble","[ 47.1595099855531 , -1.48177399277884]"
"VE0885","VE_TRI033","verre","4.0","LIEU-DIT LA BARIGAUDAIS"," ","VC 10","10","440215","44120","Vertou","Le Chêne et les Landes","Loire, Sèvre et Vignoble","[ 47.1505040531445 , -1.49031644660174]"
"VE0886","VE_TRI034","verre","4.0","parc du Lory"," ","Boulevard Guichet Sérex","Sérex","440215","44120","Vertou","Portillon - La grande Noë","Loire, Sèvre et Vignoble","[ 47.1643719860462 , -1.47944267168105]"
"VE0887","VE_TRI035","verre","4.0",""," ","Impasse de la Vallée","Vallée","440215","44120","Vertou","Le Chêne et les Landes","Loire, Sèvre et Vignoble","[ 47.1655409579391 , -1.48626027759526]"
"VE0888","VE_TRI036","verre","4.0",""," ","Rue des Rédras","Rédras","440215","44120","Vertou","Les Coteaux de Sèvre","Loire, Sèvre et Vignoble","[ 47.1634326743085 , -1.50329382111268]"
"VE0889","VE_TRI037","verre","4.0",""," ","Rue de la Chintière","Chintière","440215","44120","Vertou","Le Chêne et les Landes","Loire, Sèvre et Vignoble","[ 47.1649678815791 , -1.49651673015996]"
"VE0890","VE_TRI038","verre","4.0",""," ","Chemin des Perdriaux","Perdriaux","440215","44120","Vertou","Le Chêne et les Landes","Loire, Sèvre et Vignoble","[ 47.1630575461272 , -1.4889243042086]"
"VE0891","VE_TRI039","verre","4.0",""," ","Rue de la Petite Bourrelière","Petite","440215","44120","Vertou","Le Chêne et les Landes","Loire, Sèvre et Vignoble","[ 47.1578142889205 , -1.49994565148424]"
"VE0892","VE_TRI040","verre","4.0",""," ","Rue des Calvilles","Calvilles","440215","44120","Vertou","Les Coteaux de Sèvre","Loire, Sèvre et Vignoble","[ 47.1637015496813 , -1.50572023192027]"
"VE0893","VE_TRI041","verre","4.0",""," ","Rue des Ajoncs","Ajoncs","440215","44120","Vertou","Les Coteaux de Sèvre","Loire, Sèvre et Vignoble","[ 47.1743352117155 , -1.51933094665657]"
"VE0894","VE_TRI042","verre","4.0",""," ","Route du Mortier Vannerie","Mortier","440215","44120","Vertou","Clouzeaux - Planty","Loire, Sèvre et Vignoble","[ 47.1771554085786 , -1.50150088505207]"
"VE0895","VE_TRI043","verre","4.0",""," ","Rue de la Blandinière","Blandinière","440215","44120","Vertou","La Forêt","Loire, Sèvre et Vignoble","[ 47.1498975677907 , -1.45023779015991]"
"VE0896","VE_TRI044","verre","4.0",""," ","Route de Nantes","Nantes","440215","44120","Vertou","Beautour","Loire, Sèvre et Vignoble","[ 47.1823863452454 , -1.5153081858626]"
"VE0897","VE_TRI005","verre","4.0",""," ","Rue de la Cale","Cale","440215","44120","Vertou","Beautour","Loire, Sèvre et Vignoble","[ 47.180487125008 , -1.51165126563635]"
"VE0898","VE_TRI005","verre","4.0",""," ","Rue de la Cale","Cale","440215","44120","Vertou","Beautour","Loire, Sèvre et Vignoble","[ 47.1804763564098 , -1.5116338437269]"
"VE0899","VE_TRI045","verre","4.0",""," ","Rue Henri Sauvage","Sauvage","440215","44120","Vertou","Beautour","Loire, Sèvre et Vignoble","[ 47.1853736663879 , -1.51243538666893]"
"VE0900","VE_TRI046","verre","4.0","Cuisine Nvl Hopital"," ","Allée Alphonse Fillion","Fillion","440215","44120","Vertou","Clouzeaux - Planty","Loire, Sèvre et Vignoble","[ 47.1788703458854 , -1.4935650461686]"
"VE0901","VE_TRI047","verre","4.0",""," ","Rue de la Grand' Maison","Grand","440215","44120","Vertou","Beautour","Loire, Sèvre et Vignoble","[ 47.1820367072857 , -1.50739469918565]"
"VE0903","VE_TRI048","verre","4.0",""," ","Route du Mortier Vannerie","Mortier","440215","44120","Vertou","Beautour","Loire, Sèvre et Vignoble","[ 47.1858559262391 , -1.49605060074078]"
"VE0521","OR_TRI021","verre","0.0","Parking Salle du Parc La Gobinière"," ","Avenue de la Ferrière","Ferrière","440114","44700","Orvault","Bois-St-Louis/Plaisance/Ferrière/Val d'Or","Erdre et Cens","[ 47.2485135861187 , -1.5858411548586]"
"VE0522","OR_TRI022","verre","0.0",""," ","Rue du Taillis","Taillis","440114","44700","Orvault","Bois-St-Louis/Plaisance/Ferrière/Val d'Or","Erdre et Cens","[ 47.2488923396082 , -1.58016174608851]"
"VE0525","OR_TRI002","verre","0.0",""," ","Avenue de la Ferrière","Ferrière","440114","44700","Orvault","Bois-St-Louis/Plaisance/Ferrière/Val d'Or","Erdre et Cens","[ 47.2462398788172 , -1.58934163473685]"
"VE0526","OR_TRI002","verre","0.0",""," ","Avenue de la Ferrière","Ferrière","440114","44700","Orvault","Bois-St-Louis/Plaisance/Ferrière/Val d'Or","Erdre et Cens","[ 47.2462237699676 , -1.58936015231899]"
"VE0527","OR_TRI025","verre","0.0",""," ","Avenue Robert Chasteland","Chasteland","440114","44700","Orvault","Bois-St-Louis/Plaisance/Ferrière/Val d'Or","Erdre et Cens","[ 47.2430813146624 , -1.58773241376571]"
"VE0528","OR_TRI026","verre","0.0",""," ","Avenue de la Vilaine","Vilaine","440114","44700","Orvault","Bois-St-Louis/Plaisance/Ferrière/Val d'Or","Erdre et Cens","[ 47.2420009041405 , -1.59040032070823]"
"VE0530","OR_TRI028","verre","0.0",""," ","Avenue du Bois Raguenet","Bois","440114","44700","Orvault","Bois-Raguenet/Petit-Moulin/Conraie","Erdre et Cens","[ 47.2717751273906 , -1.59288905700416]"
"VE0531","OR_TRI029","verre","0.0",""," ","Chemin des Matines","Matines","440114","44700","Orvault","Bois-Raguenet/Petit-Moulin/Conraie","Erdre et Cens","[ 47.2683423641092 , -1.599357244601]"
"VE0532","OR_TRI030","verre","0.0",""," ","Avenue du Bois Raguenet","Bois","440114","44700","Orvault","Bois-Raguenet/Petit-Moulin/Conraie","Erdre et Cens","[ 47.2666257111217 , -1.59877002049695]"
"VE0533","OR_TRI031","verre","0.0",""," ","Avenue Alexandre Goupil","Goupil","440114","44700","Orvault","Petit-Chantilly/Bignon/Morlière","Erdre et Cens","[ 47.2541559476678 , -1.59932256482741]"
"VE0534","OR_TRI032","verre","4.8",""," ","Rue Alberto Giacometti","Giacometti","440114","44700","Orvault","Praudière/Mulonnière/Pont-du-Cens","Erdre et Cens","[ 47.2530646741154 , -1.57717096286438]"
"VE0535","OR_TRI033","verre","0.0","Salle l'Odyssée"," ","Route de Basse Indre","Basse","440114","44700","Orvault","Bourg/Secteur rural","Erdre et Cens","[ 47.2615322784629 , -1.62256351137945]"
"VE0537","OR_TRI035","verre","0.0","Piscine Roger Picaud"," ","Avenue Claude Antoine Peccot","Peccot","440114","44700","Orvault","Cholière/Bigeottière/Salentine","Erdre et Cens","[ 47.252397295499 , -1.61161925203673]"
"VE0602","SA_TRI002","verre","0.0",""," ","Rue de la Charmille","Charmille","440194","44880","Sautron","","Erdre et Cens","[ 47.2582207238309 , -1.66268163016757]"
"VE0604","SA_TRI004","verre","0.0",""," ","Rue de la Pépinière","Pépinière","440194","44880","Sautron","","Erdre et Cens","[ 47.2624518431824 , -1.65856709555709]"
"VE0605","SA_TRI005","verre","0.0",""," ","Rue du Cens","Cens","440194","44880","Sautron","","Erdre et Cens","[ 47.2622368423396 , -1.66569242287157]"
"VE0609","SA_TRI009","verre","0.0",""," ","Rue de Plaisance","Plaisance","440194","44880","Sautron","","Erdre et Cens","[ 47.2581726686685 , -1.68276835303666]"
"VE0610","SA_TRI010","verre","0.0",""," ","Rue des Bauches","Bauches","440194","44880","Sautron","","Erdre et Cens","[ 47.259743248048 , -1.68122957991872]"
"VE0611","SA_TRI011","verre","0.0",""," ","Allée du Bois","Bois","440194","44880","Sautron","","Erdre et Cens","[ 47.2652866239688 , -1.68464325108691]"
"VE0612","SA_TRI012","verre","0.0",""," ","Rue de la Ferme","Ferme","440194","44880","Sautron","","Erdre et Cens","[ 47.2651092648107 , -1.67942549300818]"
"VE0613","SA_TRI013","verre","0.0",""," ","Place de la Gendarmerie","Gendarmerie","440194","44880","Sautron","","Erdre et Cens","[ 47.2630099462314 , -1.67290848959336]"
"VE0615","SA_TRI015","verre","0.0",""," ","Rue de Bellevue","Bellevue","440194","44880","Sautron","","Erdre et Cens","[ 47.2697961010145 , -1.67943337525036]"
"VE0617","SA_TRI017","verre","0.0",""," ","Rue des Puisatiers","Puisatiers","440194","44880","Sautron","","Erdre et Cens","[ 47.253804645476 , -1.65721332823931]"
"VE0271","MA_TRI006","verre","0.0","parking gare routière près RD 723"," ","Rue de la Métairie","Métairie","440094","44470","Mauves-sur-Loire","","Erdre et Loire","[ 47.2998224423253 , -1.39866635723164]"
"VE0267","MA_TRI002","verre","0.0",""," ","Chemin de la Piletière","Piletière","440094","44470","Mauves-sur-Loire","","Erdre et Loire","[ 47.3046282711277 , -1.38201528384119]"
"VE0268","MA_TRI003","verre","0.0","La Rouaudière"," ","CR 12","12","440094","44470","Mauves-sur-Loire","","Erdre et Loire","[ 47.3297370126139 , -1.42008625558373]"
"VE0269","MA_TRI004","verre","0.0",""," ","Rue de Thouaré","Thouaré","440094","44470","Mauves-sur-Loire","","Erdre et Loire","[ 47.2934054707496 , -1.39389273169938]"
"VE0270","MA_TRI005","verre","0.0",""," ","Rue du Cellier","Cellier","440094","44470","Mauves-sur-Loire","","Erdre et Loire","[ 47.2966581958242 , -1.39278821820075]"
"VE0847","TH_TRI002","verre","4.0",""," ","Rue de la Maurienne","Maurienne","440204","44470","Thouaré-sur-Loire","","Erdre et Loire","[ 47.2755406509781 , -1.43865330614126]"
"VE0014","BG_TRI014","verre","2.5","Parking Leclerc Station"," ","Rue de Kerguelen","Kerguelen","440009","44115","Basse-Goulaine","","Loire, Sèvre et Vignoble","[ 47.1866306934323 , -1.46984837018584]"
"VE0076","BO_TRI048","verre","4.0",""," ","Rue Célestin Freinet","Freinet","440020","44340","Bouguenais","","Sud-Ouest","[ 47.1828149958969 , -1.58930042181342]"
"VE0233","MT_TRI018","verre","4.0",""," ","Place de l'Eglise","Eglise","440101","44620","La Montagne","","Sud-Ouest","[ 47.1902382933623 , -1.68336396016483]"
"VE0247","SO_TRI002","verre","4.5","Parking du Pole Solidaire Raoul de Guigné"," ","Rue de l'Elan","Elan","440198","44840","Les Sorinières","Centre-Est","Loire, Sèvre et Vignoble","[ 47.1491344715124 , -1.52979627748665]"
"VE0248","SO_TRI001","verre","5.0","Parking supermarché Lidl"," ","Rue des Ecoles","Ecoles","440198","44840","Les Sorinières","Centre-Est","Loire, Sèvre et Vignoble","[ 47.1493113785366 , -1.52695479576228]"
"VE0249","SO_TRI001","verre","5.0","Parking supermarché Lidl"," ","Rue des Ecoles","Ecoles","440198","44840","Les Sorinières","Centre-Est","Loire, Sèvre et Vignoble","[ 47.1493225500151 , -1.52696013915034]"
"VE0250","SO_TRI003","verre","4.5",""," ","Rue Hippolyte Derouet","Derouet","440198","44840","Les Sorinières","Centre-Est","Loire, Sèvre et Vignoble","[ 47.1481185116048 , -1.52289379631647]"
"VE0251","SO_TRI004","verre","4.5","Complexe de loisirs Louis Barta"," ","Rue de la Guindonnière","Guindonnière","440198","44840","Les Sorinières","Centre-Est","Loire, Sèvre et Vignoble","[ 47.1506004218133 , -1.52094737030767]"
"VE0252","SO_TRI005","verre","5.0",""," ","Rue des Papillons","Papillons","440198","44840","Les Sorinières","Centre-Est","Loire, Sèvre et Vignoble","[ 47.1460512460652 , -1.51847059560813]"
"VE0253","SO_TRI006","verre","5.0",""," ","Rue des Lauriers","Lauriers","440198","44840","Les Sorinières","Centre-Ouest","Loire, Sèvre et Vignoble","[ 47.1454625444227 , -1.5288264847283]"
"VE0254","SO_TRI007","verre","5.0",""," ","Rue du Moulin des Landes","Moulin","440198","44840","Les Sorinières","Campagne","Loire, Sèvre et Vignoble","[ 47.1350289825687 , -1.52956642674828]"
"VE0255","SO_TRI008","verre","5.0",""," ","Rue de Chez Gâtin","Gâtin","440198","44840","Les Sorinières","Campagne","Loire, Sèvre et Vignoble","[ 47.1300409590616 , -1.51222797085552]"
"VE0256","SO_TRI009","verre","4.5",""," ","Rue de la Blanchardière","Blanchardière","440198","44840","Les Sorinières","Campagne","Loire, Sèvre et Vignoble","[ 47.1447387794531 , -1.50698747885265]"
"VE0257","SO_TRI010","verre","4.5",""," ","Rue de la Fernière","Fernière","440198","44840","Les Sorinières","Campagne","Loire, Sèvre et Vignoble","[ 47.1500890698359 , -1.51149766634585]"
"VE0258","SO_TRI011","verre","5.0",""," ","Route de l'Orcerie","Orcerie","440198","44840","Les Sorinières","Nord-Est","Loire, Sèvre et Vignoble","[ 47.159749057878 , -1.51947005097613]"
"VE0259","SO_TRI012","verre","5.0",""," ","Rue du Progrès","Progrès","440198","44840","Les Sorinières","Centre-Ouest","Loire, Sèvre et Vignoble","[ 47.1538900321249 , -1.5323586654222]"
"VE0260","SO_TRI013","verre","5.0",""," ","Rue du Menhir","Menhir","440198","44840","Les Sorinières","Nord-Est","Loire, Sèvre et Vignoble","[ 47.1577250282014 , -1.52465854117335]"
"VE0261","SO_TRI014","verre","5.0",""," ","Rue des Flamands","Flamands","440198","44840","Les Sorinières","Centre-Est","Loire, Sèvre et Vignoble","[ 47.1522414376312 , -1.52601648290671]"
"VE0262","SO_TRI015","verre","2.75",""," ","Lieu-dit Le Taillis","Taillis","440198","44840","Les Sorinières","Campagne","Loire, Sèvre et Vignoble","[ 47.1305362425127 , -1.51611470980933]"
"VE0263","SO_TRI016","verre","5.0","Centre Technique Municipal"," ","Rue de la Maillardière","Maillardière","440198","44840","Les Sorinières","Nord-Est","Loire, Sèvre et Vignoble","[ 47.1591078279889 , -1.52194733193615]"
"VE0601","RE_TRI002","verre","4.0",""," ","Rue de la Bauche Thiraud","Thiraud","440143","44400","Rezé","Ragon","Loire, Sèvre et Vignoble","[ 47.161838900062 , -1.54663865726633]"
"VE0542","RE_TRI003","verre","2.5",""," ","Allée Martin Luther King","King","440143","44400","Rezé","Pont Rousseau","Loire, Sèvre et Vignoble","[ 47.1921794886682 , -1.5461541313793]"
"VE0543","RE_TRI004","verre","2.5",""," ","Rue René Cassin","Cassin","440143","44400","Rezé","Pont Rousseau","Loire, Sèvre et Vignoble","[ 47.1915738927065 , -1.54513986203301]"
"VE0544","RE_TRI005","verre","2.5",""," ","Rue Georges Barbeau","Barbeau","440143","44400","Rezé","Pont Rousseau","Loire, Sèvre et Vignoble","[ 47.1919621412316 , -1.54935672596391]"
"VE0545","RE_TRI006","verre","2.5",""," ","Rue Maurice Garand","Garand","440143","44400","Rezé","Pont Rousseau","Loire, Sèvre et Vignoble","[ 47.191972290532 , -1.55208383972591]"
"VE0546","RE_TRI007","verre","2.5",""," ","Rue Emile Zola","Zola","440143","44400","Rezé","Hôtel de Ville","Loire, Sèvre et Vignoble","[ 47.1910287380501 , -1.55869414112073]"
"VE0548","RE_TRI009","verre","4.0",""," ","Rue Henri Barbusse","Barbusse","440143","44400","Rezé","Hôtel de Ville","Loire, Sèvre et Vignoble","[ 47.1900022786153 , -1.56063881344257]"
"VE0549","RE_TRI010","verre","2.5",""," ","Quai Surcouf","Surcouf","440143","44400","Rezé","Trentemoult","Loire, Sèvre et Vignoble","[ 47.1950660995922 , -1.57749558800748]"
"VE0550","RE_TRI011","verre","4.0",""," ","Boulevard Le Corbusier","Le Corbusier","440143","44400","Rezé","Hôtel de Ville","Loire, Sèvre et Vignoble","[ 47.1893529527362 , -1.56920933359522]"
"VE0551","RE_TRI012","verre","2.5",""," ","Allée du Parc des Mahaudières","Parc","440143","44400","Rezé","Château de Rezé","Loire, Sèvre et Vignoble","[ 47.187526333925 , -1.56266402498126]"
"VE0552","RE_TRI013","verre","2.5",""," ","Rue René Clair","Clair","440143","44400","Rezé","Château de Rezé","Loire, Sèvre et Vignoble","[ 47.1867599695367 , -1.55804750488661]"
"VE0553","RE_TRI014","verre","2.5",""," ","Rue du Léard","Léard","440143","44400","Rezé","Pont Rousseau","Loire, Sèvre et Vignoble","[ 47.1877172537013 , -1.55420878029741]"
"VE0554","RE_TRI015","verre","2.5",""," ","Rue du Lieutenant de Monti","Monti","440143","44400","Rezé","Château de Rezé","Loire, Sèvre et Vignoble","[ 47.1860674243798 , -1.55539515656341]"
"VE0555","RE_TRI016","verre","5.0",""," ","Rue d'Ancenis","Ancenis","440143","44400","Rezé","Château de Rezé","Loire, Sèvre et Vignoble","[ 47.1856292684944 , -1.56273776430713]"
"VE0556","RE_TRI017","verre","4.0",""," ","Allée de l'Acheneau","Acheneau","440143","44400","Rezé","Château de Rezé","Loire, Sèvre et Vignoble","[ 47.1842736391235 , -1.56114358655296]"
"VE0557","RE_TRI018","verre","5.0",""," ","Place Jean Perrin","Perrin","440143","44400","Rezé","Château de Rezé","Loire, Sèvre et Vignoble","[ 47.1818212353555 , -1.55847680046054]"
"VE0558","RE_TRI019","verre","2.5",""," ","Rue du Bas Landreau","Bas","440143","44400","Rezé","Château de Rezé","Loire, Sèvre et Vignoble","[ 47.1817466426318 , -1.56412744920607]"
"VE0559","RE_TRI020","verre","2.5",""," ","Rue Joseph et Lucien Leclerc","Leclerc","440143","44400","Rezé","Pont Rousseau","Loire, Sèvre et Vignoble","[ 47.1810402147019 , -1.54863365016882]"
"VE0560","RE_TRI021","verre","4.0",""," ","Rue Augustin Mouillé","Mouillé","440143","44400","Rezé","La Houssais","Loire, Sèvre et Vignoble","[ 47.1788142590205 , -1.54851602055137]"
"VE0561","RE_TRI022","verre","5.0","Parking Super U"," ","Rue de la Galarnière","Galarnière","440143","44400","Rezé","La Houssais","Loire, Sèvre et Vignoble","[ 47.177719504265 , -1.55908495823339]"
"VE0562","RE_TRI023","verre","4.0",""," ","Rue de la Haute Morinière","Haute","440143","44400","Rezé","Blordière","Loire, Sèvre et Vignoble","[ 47.1800279143069 , -1.53287615163157]"
"VE0563","RE_TRI024","verre","2.5",""," ","Rue Maurice Jouaud","Jouaud","440143","44400","Rezé","La Houssais","Loire, Sèvre et Vignoble","[ 47.1740703482016 , -1.55347748813797]"
"VE0564","RE_TRI025","verre","2.5",""," ","Rue du Genétais","Genétais","440143","44400","Rezé","Ragon","Loire, Sèvre et Vignoble","[ 47.1690608709673 , -1.55086806572924]"
"VE0565","RE_TRI026","verre","4.0",""," ","Rue du Vivier","Vivier","440143","44400","Rezé","Ragon","Loire, Sèvre et Vignoble","[ 47.1650392708114 , -1.54203198292957]"
"VE0566","RE_TRI027","verre","3.5",""," ","Avenue du Maréchal De Lattre de Tassigny","De Lattre","440143","44400","Rezé","Hôtel de Ville","Loire, Sèvre et Vignoble","[ 47.1925308027453 , -1.56983026781269]"
"VE0567","RE_TRI028","verre","2.5",""," ","Rue Louis Aragon","Aragon","440143","44400","Rezé","Pont Rousseau","Loire, Sèvre et Vignoble","[ 47.1887338397279 , -1.54569987012532]"
"VE0568","RE_TRI029","verre","2.5",""," ","Allée des Marguerites","Marguerites","440143","44400","Rezé","La Houssais","Loire, Sèvre et Vignoble","[ 47.1827801457027 , -1.55419356934045]"
"VE0569","RE_TRI030","verre","2.0",""," ","Rue des Champs Renaudins","Renaudins","440143","44400","Rezé","La Houssais","Loire, Sèvre et Vignoble","[ 47.1809277479008 , -1.55279215569268]"
"VE0570","RE_TRI031","verre","2.5",""," ","Rue Maurice Utrillo","Utrillo","440143","44400","Rezé","Château de Rezé","Loire, Sèvre et Vignoble","[ 47.1804547327751 , -1.56062038974587]"
"VE0571","RE_TRI032","verre","2.5","Stade Léo Lagrange"," ","Avenue Léon Blum","Blum","440143","44400","Rezé","Château de Rezé","Loire, Sèvre et Vignoble","[ 47.1829309356626 , -1.56986238728818]"
"VE0572","RE_TRI033","verre","2.5","Halle de La Trocardière"," ","Rue de la Trocardière","Trocardière","440143","44400","Rezé","Château de Rezé","Loire, Sèvre et Vignoble","[ 47.1815717646202 , -1.57284780879198]"
"VE0573","RE_TRI034","verre","2.5",""," ","Boulevard José Arribas","Arribas","440143","44400","Rezé","Château de Rezé","Loire, Sèvre et Vignoble","[ 47.1790538224777 , -1.56831728413842]"
"VE0574","RE_TRI035","verre","4.0",""," ","Rue Aristide Nogue","Nogue","440143","44400","Rezé","Pont Rousseau","Loire, Sèvre et Vignoble","[ 47.1803191887616 , -1.53731955620145]"
"VE0575","RE_TRI036","verre","4.0",""," ","Rue du Parc Ferrand","Ferrand","440143","44400","Rezé","Blordière","Loire, Sèvre et Vignoble","[ 47.1767322969949 , -1.5364925421433]"
"VE0577","RE_TRI038","verre","2.5",""," ","Rue des Sorbiers","Sorbiers","440143","44400","Rezé","Ragon","Loire, Sèvre et Vignoble","[ 47.1682476745122 , -1.53932735689168]"
"VE0578","RE_TRI039","verre","5.0",""," ","Quai de l'Echouage","Echouage","440143","44400","Rezé","Trentemoult","Loire, Sèvre et Vignoble","[ 47.1966315052569 , -1.55430871430337]"
"VE0579","RE_TRI040","verre","2.5",""," ","Boulevard Paul Henri Spaak","Spaak","440143","44400","Rezé","La Houssais","Loire, Sèvre et Vignoble","[ 47.1693556986127 , -1.55991557216972]"
"VE0580","RE_TRI041","verre","3.5","Pépinières Municipales Rezé"," ","Rue de la Guilloterie","Guilloterie","440143","44400","Rezé","La Houssais","Loire, Sèvre et Vignoble","[ 47.1705696343729 , -1.55923216006133]"
"VE0581","RE_TRI042","verre","2.0",""," ","Rue Louis Pasteur","Pasteur","440143","44400","Rezé","La Houssais","Loire, Sèvre et Vignoble","[ 47.1732659637013 , -1.54893821925346]"
"VE0582","RE_TRI043","verre","2.0","Gymnase Arthur-Dugast"," ","Place de l'Europe","Europe","440143","44400","Rezé","Ragon","Loire, Sèvre et Vignoble","[ 47.1656486359582 , -1.5451703242049]"
"VE0583","RE_TRI044","verre","3.5",""," ","Rue Jean Baptiste et Henri Tendron","Tendron","440143","44400","Rezé","Ragon","Loire, Sèvre et Vignoble","[ 47.1687514179948 , -1.54440864905832]"
"VE0625","AG_TRI006","verre","4.0","village des Epinais"," ","Route des Epinais","Epinais","440150","44860","St-Aignan-Grandlieu","","Sud-Ouest","[ 47.1371600840248 , -1.60601015464115]"
"VE0619","AG_TRI002","verre","4.0","Salle Héronnière"," ","Rue du Pressoir","Pressoir","440150","44860","St-Aignan-Grandlieu","","Sud-Ouest","[ 47.1225165158726 , -1.63548425859209]"
"VE0920","AG_TRI001","verre","4.0","Parking centre commercial, déplacée en oct 2014"," ","Route de la Garotterie","Garotterie","440150","44860","St-Aignan-Grandlieu","","Sud-Ouest","[ 47.1267344640415 , -1.62931170772666]"
"VE0921","AG_TRI001","verre","4.0","Parking centre commercial, déplacée en oct 2014"," ","Route de la Garotterie","Garotterie","440150","44860","St-Aignan-Grandlieu","","Sud-Ouest","[ 47.1267496961551 , -1.6293188830616]"
"VE0675","SH_TRI091","verre","0.0",""," ","Avenue de la Favrie","Favrie","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2314202025147 , -1.59196282254832]"
"VE0676","SH_TRI092","verre","4.0",""," ","Boulevard du Massacre","Massacre","440162","44800","St-Herblain","Nord","Loire-Chézine","[ 47.2348271393354 , -1.58870260550049]"
